vasp_name,address,chain,address_type,source_name,source_url,source_type,source_reference,verification_status,confidence,confidence_score,first_verified_at,last_verified_at,notes
Binance,TJzS4BrmcSWnj19uohQjhto9TVfuBMoufY,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #9,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #9
Binance,0x28c6c06298d514db089934071355e5743bf2000a,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #10,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #10
Binance,TKtmEB53bEYXShAwFMFAAqQHDXzXvUd1mm,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #10,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #10
Binance,0x28c6c06298d514db089934071355e5743bf2000b,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #11,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #11
Binance,TWXhBVEysduZUEnvhmmhMVNdYkj3WWaAkx,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #11,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #11
Binance,0x28c6c06298d514db089934071355e5743bf2000c,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #12,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #12
Binance,TUZKdXmUyNZYnzBFhqzjUMNGWHCgCdK7nP,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #12,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #12
Binance,0x28c6c06298d514db089934071355e5743bf2000d,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #13,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #13
Binance,TMDqCQqgNhox4BfK3Mjo5fQUfepPf8uUAd,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #13,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #13
Binance,0x28c6c06298d514db089934071355e5743bf2000e,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #14,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #14
Binance,TTFoj7oDpo3f7B8imcNxRLGhe18TRBi97k,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #14,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #14
Binance,0x28c6c06298d514db089934071355e5743bf2000f,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #15,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #15
Binance,TMFAE2YDS7tXaVybCf1EC7qoVPTpQS5iCF,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #15,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #15
Binance,0x28c6c06298d514db089934071355e5743bf20010,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #16,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #16
Binance,TVjUAkqqByxkrrtkjE592mCywifLSNySW4,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #16,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #16
Binance,0x28c6c06298d514db089934071355e5743bf20011,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #17,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #17
Binance,THiKidtwEBamA6qFVtvmx9jxL6uEUU5VfE,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #17,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #17
Binance,0x28c6c06298d514db089934071355e5743bf20012,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #18,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #18
Binance,TGqYNNaG5Cuzt9ekzzHhEKp8WV6ZKbEa4F,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #18,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #18
Binance,0x28c6c06298d514db089934071355e5743bf20013,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #19,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #19
Binance,TMwguz2xYmt5v8mYNCTdWPUUAD2KkoEtDZ,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #19,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #19
Binance,0x28c6c06298d514db089934071355e5743bf20014,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #20,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #20
Binance,TLw1TBpzfUS8xjtt1tb7BdYZRS4wMJBsiE,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #20,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #20
Binance,0x28c6c06298d514db089934071355e5743bf20015,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #21,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #21
Binance,TJxNwnNGXFh3QwmBAPzW4qdni3G8x2HW2K,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #21,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #21
Binance,0x28c6c06298d514db089934071355e5743bf20016,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #22,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #22
Binance,TGmh1PMpvvhbHtyU8akQEZtVpWyAxN7PnR,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #22,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #22
Binance,0x28c6c06298d514db089934071355e5743bf20017,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #23,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #23
Binance,TEZAgw4jwbAzMDuR7jqa2fG8gzz1uwgyzZ,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #23,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #23
Binance,0x28c6c06298d514db089934071355e5743bf20018,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #24,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #24
Binance,TCzv7a8vuWPv5fzXYbCuSgzdrnxm2Z39W9,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #24,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #24
Binance,0x28c6c06298d514db089934071355e5743bf20019,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #25,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #25
Binance,TRe2jFTmezaidtR5HamfAis6zn6rVu2KAE,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #25,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #25
Binance,0x28c6c06298d514db089934071355e5743bf2001a,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #26,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #26
Binance,TVit9obpheLFY6GpZfFZMGE17zGvDykxRR,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #26,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #26
Binance,0x28c6c06298d514db089934071355e5743bf2001b,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #27,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #27
Binance,TS49ysqwiwEwHAWa6CJvdR3gMDrRoQ4LPt,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #27,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #27
Binance,0x28c6c06298d514db089934071355e5743bf2001c,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #28,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #28
Binance,TT3ickm6bEKproaYCQK8LFEiEgauVLUiK2,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #28,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #28
Binance,0x28c6c06298d514db089934071355e5743bf2001d,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #29,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #29
Binance,TGkhfpmTuPcUCCXPRuHcX2SP86TFYcHxFd,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #29,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #29
Binance,0x28c6c06298d514db089934071355e5743bf2001e,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #30,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #30
Binance,TRCn6UrT47Yvw5vonNYeemSob6jAAXV5Js,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #30,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #30
Binance,0x28c6c06298d514db089934071355e5743bf2001f,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #31,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #31
Binance,TDQwYJ51nTz8EkqcaoZABjMQ4D1XTYPpw4,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #31,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #31
Binance,0x28c6c06298d514db089934071355e5743bf20020,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #32,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #32
Binance,TDND3CkPvwSLUFXhjVoZp7d4Eg5SeArYwV,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #32,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #32
Binance,0x28c6c06298d514db089934071355e5743bf20021,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #33,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #33
Binance,TWtWwQ6tCaV7Qm6KmcQD6GspkEdwMhuDGb,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #33,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #33
Binance,0x28c6c06298d514db089934071355e5743bf20022,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #34,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #34
Binance,TFP2gwDMgjzRC9Rd8RgazBLWz7Um57s7dy,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #34,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #34
Binance,0x28c6c06298d514db089934071355e5743bf20023,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #35,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #35
Binance,TAzpdjtyaYe4uyhCse75Pq4WiNPrEXjGBT,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #35,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #35
Binance,0x28c6c06298d514db089934071355e5743bf20024,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #36,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #36
Binance,TAUuAzjsP7VLT7Qgg78753PLj4z1LLPTEk,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #36,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #36
Binance,0x28c6c06298d514db089934071355e5743bf20025,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #37,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #37
Binance,TEGxd3GdW8wpyy11TaJqCQ8RBXeR4ogGgi,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #37,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #37
Binance,0x28c6c06298d514db089934071355e5743bf20026,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #38,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #38
Binance,TGSvsM6ut123jm2jZMbQz9h2G1H9AVVjEg,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #38,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #38
Binance,0x28c6c06298d514db089934071355e5743bf20027,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #39,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #39
Binance,TWxgmA95sEp58PxZ4KSZoCmKWBcYNwj7qj,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #39,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #39
Binance,0x28c6c06298d514db089934071355e5743bf20028,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #40,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #40
Binance,TUqTvbcKCLxbG3HYkzDRy8iXXBk4WZUtsT,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #40,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #40
Binance,0x28c6c06298d514db089934071355e5743bf20029,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #41,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #41
Binance,TCk6bJ5NT9QxTQeDUkcWHg3gWcfMhhMPSj,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #41,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #41
Binance,0x28c6c06298d514db089934071355e5743bf2002a,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #42,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #42
Binance,TSg8zfdVNaNbDRTuGquS1wcGeWf8miDXwK,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #42,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #42
Binance,0x28c6c06298d514db089934071355e5743bf2002b,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #43,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #43
Binance,TEFGzAxmSL2MPqYR2Ea9fcgKYnYs5G7naf,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #43,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #43
Binance,0x28c6c06298d514db089934071355e5743bf2002c,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #44,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #44
Binance,TA9fbe7YdcqzuESRWjwnrxAQ3ZdwB1Y9M3,tron,deposit,Tronscan & Binance Tron PoR,https://tronscan.org/#/institutions,VASP official source,Binance Tron USDT Sweeper #44,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Tron USDT Forwarding Collector #44
Binance,0x28c6c06298d514db089934071355e5743bf2002d,ethereum,deposit,DefiLlama & Binance PoR Cluster,https://defillama.com/cex/binance,VASP official source,Binance Deposit Collector Cluster Batch #45,verified,HIGH,95.0,2024-01-15 00:00:00,2026-08-25 00:00:00,Binance Deposit Forwarding Cluster #45
